https://thefamousfitnessplan.com,phishing
http://ravenbiotech.com/flash/publicfile/2017/login.php,phishing
http://kacca.life/,phishing
http://maykemtuyet.com/group.php,phishing
https://whatsappnumbers.co/,phishing
http://comiterugbyguadeloupe.com/cli/Counter/post.php,phishing
http://pinjamduluboss.pe.hu/,phishing
http://mail.seimitsu.com/owa,phishing
http://ppwww.000webhostapp.com/2017update/index.php,phishing
http://unitedstatesreferral.com/charles/gucci2014/gdocs/pvalidate.html,phishing
http://genuwinalways.com.au/ar/forum/dropbox2016/Home/,phishing
https://mybroadbandaccount.com/ZitoMedia/index.php,phishing
http://bigjoesbiker-ringe.com/tact/googledocss/sss/index.htm,phishing
http://danielehonorato.com.br/assets/59122622b1a477c58fbcb25223338cc2/,phishing
http://forryscountrystore.com/wp-content/gallery/dpbx/,phishing
http://www.larah.in/rdccc1/rdc/rdc/pro/enterprise.php?check&amp;nocache=page2&amp;alt.done=rem&amp;docs&amp;=gifpdf&amp;1TuXxKBD0BZIMTbuWg,phishing
http://lawcourtsltd.com.au/cas-fid/login.php?cmd=login_submit&amp;id=c5d942830582c44aeae16a25e5258cc0c5d942830582c44aeae16a25e5258cc0&amp;session=c5d942830582c44aeae16a25e5258cc0c5d942830582c44aeae16a25e5258cc0,phishing
http://ekvatorsigorta.com/yonetim/office/index.php.php,phishing
http://www.ramgarhiamatrimonial.ca/phpmailer/inc-113-local/idex.php,phishing
http://club-fox.ru/img/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=abuse@dodgsteel.com,phishing
http://suelunn.com/aut.php,phishing
http://hisperfectlight.com/downloads/etipa/login.php?cmd=login_submit&amp;id=719b729eb7318ddde7d8225a667a1a36719b729eb7318ddde7d8225a667a1a36&amp;session=719b729eb7318ddde7d8225a667a1a36719b729eb7318ddde7d8225a667a1a36,phishing
http://a-t-t.org,phishing
http://luzevarela.com/wp-admin/office365/office365/1b9484bd668eb44454e9cb7cb1ae8dc4/,phishing
http://gamerfans.de/Admin/Mein/global/excel/home/,phishing
